web-scraper-order,web-scraper-start-url,details,prix,address,image_lien,image_lien-href
"1708633319-147","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=42","A vendre une villa à démolir au Point E
                        Point E
                      

                      
                        
                          
						  


 
    775594378
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708633319-148","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=42","9 500 000 FCFA
                        Terrain à vendre
                        Keur Massar
                      

                      
                        
                          
						  


 
    770861295
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708633319-149","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=42","4 000 000 FCFA
                        Terrain à céder à Cap skirring
                        Ziguinchor
                      

                      
                        
                          
						  


 
    774399273
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708633319-150","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=42","7 500 000 FCFA
                        Terrain a vendre 
                        Rufisque
                      

                      
                        
                          
						  


 
    776403077
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708633319-151","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=42","85 000 FCFA
                        A vendre un terrain sur le prolongement de VDN
                        Cambérène
                      

                      
                        
                          
						  


 
    775594378
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708633319-152","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=42","600 000 FCFA
                        Terrain en vendre
                        HLM
                      

                      
                        
                          
						  


 
    776451627
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708633319-153","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=42","45 000 FCFA
                        A vendre un terrain à Rufisque
                        Rufisque
                      

                      
                        
                          
						  


 
    775594378
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708633319-154","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=42","A vendre un terrain à Rufisque
                        Rufisque
                      

                      
                        
                          
						  


 
    775594378
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708633319-155","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=42","Terrains à vendre à Diass
                        Thiès
                      

                      
                        
                          
						  


 
    776451627
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708633319-156","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=42","2 000 000 FCFA
                        Terrains à Bambilor
                        Rufisque
                      

                      
                        
                          
						  


 
    776451627
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708633319-157","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=42","A vendre des terrains à Rufisque
                        Rufisque
                      

                      
                        
                          
						  


 
    775594378
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708633319-158","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=42","250 000 000 FCFA
                        A vendre un terrain à Zac Mbao
                        Rufisque
                      

                      
                        
                          
						  


 
    775594378
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708633319-159","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=42","12 000 000 FCFA
                        Vente Terrains 300 m2
                        Somone
                      

                      
                        
                          
						  


 
    771983020
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708633319-160","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=42","6 500 000 FCFA
                        Terrains TF à vendre à Keur Massar payables en tranches
                        Keur Massar
                      

                      
                        
                          
						  


 
    772474849
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708633319-161","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=42","105 000 000 FCFA
                        terrain titre foncier
                        Sicap liberté
                      

                      
                        
                          
						  


 
    775618123","","","",""
"1708633319-162","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=42","25 000 FCFA
                        200 hectares diamniadio 
                        Diamniadio
                      

                      
                        
                          
						  


 
    784448282
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708633319-163","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=42","2 500 000 FCFA
                        4000 parcelles de 150 m² 
                        Thiès
                      

                      
                        
                          
						  


 
    776451627
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708633319-164","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=42","6 000 000 FCFA
                        Terrain de 300 m² a sebikotane
                        Sébikotane
                      

                      
                        
                          
						  


 
    776451627
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708633319-165","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=42","25 000 FCFA
                        150 hectares a diamgnadio
                        Diamniadio
                      

                      
                        
                          
						  


 
    776451627
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708633319-166","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=42","1 500 000 FCFA
                        8 terrains a kirene commune de diass
                        Thiès
                      

                      
                        
                          
						  


 
    776451627
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708633319-167","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=42","6 500 FCFA
                        Terrain en vendre
                        Thiès
                      

                      
                        
                          
						  


 
    776451627
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708633319-168","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=42","6 000 000 FCFA
                        Terrain à Guereo
                        Mbour
                      

                      
                        
                          
						  


 
    779461955","","","",""
"1708633319-169","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=42","60 000 000 FCFA
                        Terrain à Saly
                        Saly
                      

                      
                        
                          
						  


 
    779461955","","","",""
"1708633319-170","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=42","10 500 000 FCFA
                        A vendre un terrain à KEUR MASSAR
                        Keur Massar
                      

                      
                        
                          
						  


 
    775594378
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708633319-171","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=42","15 000 000 FCFA
                        Terrain 10Ha agricole à vendre à Saint Louis
                        Saint Louis
                      

                      
                        
                          
						  


 
    775067090","","","",""
"1708633319-172","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=42","185 000 000 FCFA
                        A vendre un terrain à Keur Gorgui
                        Cité Keur Gorgui
                      

                      
                        
                          
						  


 
    775594378
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708633319-173","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=42","A vendre un terrain à Fann résidence
                        Fann
                      

                      
                        
                          
						  


 
    775594378
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708633319-174","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=42","1 500 000 FCFA
                        A vendre un terrain au cap manuel
                        Plateau
                      

                      
                        
                          
						  


 
    775594378
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708633319-175","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=42","750 000 000 FCFA
                        A vendre un terrain à Bourguiba
                        Biscuiterie
                      

                      
                        
                          
						  


 
    775594378
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708633319-176","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=42","1 200 000 FCFA
                        WANTERR TERRAINS 225m2 à YENN vue sur mer et AIBD
                        Rufisque
                      

                      
                        
                          
						  


 
    775067090","","","",""
"1708633319-177","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=42","1 300 000 FCFA
                        Terrains 225m2 à Yenn vue sur mer et Aéroport AIBD
                        Diamniadio
                      

                      
                        
                          
						  


 
    775067090","","","",""
"1708633319-178","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=42","1 300 000 FCFA
                        A Bazarder VILLA Neuve  à Tivaoune Peulh
                        Khar Yalla
                      

                      
                        
                          
						  


 
    775067090","","","",""
