web-scraper-order,web-scraper-start-url,detail,prix,address,image_liens
"1708631891-171","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=25","50 000 FCFA
                        Location Appartements 4 pièces - cité biagui
                        Biagui
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708631891-172","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=25","20 000 FCFA
                        loue appart meublé de luxe
                        Dakar
                      

                      
                        
                          
						  


 
    771231649
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708631891-173","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=25","310 000 FCFA
                        UN JOLI APPARTEMENT A LOUER A LA CITE BIAGUI
                        Biagui
                      

                      
                        
                          
						  


 
    771362279
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708631891-174","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=25","225 000 FCFA
                        Appartement
                        Almadies
                      

                      
                        
                          
						  


 
    774180195
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708631891-175","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=25","450 000 FCFA
                        A louer des appartements neufs au Point E
                        Point E
                      

                      
                        
                          
						  


 
    775594378
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708631891-176","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=25","7 500 FCFA
                        LOCATION PLATEAUX DE BUREAUX
                        VDN
                      

                      
                        
                          
						  


 
    775594378
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708631891-177","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=25","800 000 FCFA
                        A louer un Appartement de grand standing à Ngor
                        Ngor
                      

                      
                        
                          
						  


 
    775594378
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708631891-178","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=25","95 000 FCFA
                        Appartement à louer sur saly côté l'hôtel lamantin
                        Saly
                      

                      
                        
                          
						  


 
    785822727
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708631891-179","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=25","100 000 FCFA
                        APPARTEMENT MEUBLE STANDING SUITE DONDOU A DAKAR, KEUR-GORGUI
                        Sacré Coeur
                      

                      
                        
                          
						  


 
    00221783375158
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708631891-180","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=25","900 000 FCFA
                        a louer appartement de standing de 3 chambres salon cuisine à Ngor-Almadies 
                        Almadies
                      

                      
                        
                          
						  


 
    777119248
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708631891-181","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=25","1 500 000 FCFA
                        A loyer R +6 au Point
                        Point E
                      

                      
                        
                          
						  


 
    779347090
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708631891-182","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=25","400 000 FCFA
                        Appartement à louer 
                        Liberté 6
                      

                      
                        
                          
						  


 
    779943094
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708631891-183","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=25","100 000 FCFA
                        Appartement à louer à La Somone
                        Somone
                      

                      
                        
                          
						  


 
    774556318
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708631891-184","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=25","100 000 FCFA
                        Appartement à louer à La Somone
                        Somone
                      

                      
                        
                          
						  


 
    774556318
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708631891-185","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=25","175 000 FCFA
                        Appartement moderne
                        Saint Louis
                      

                      
                        
                          
						  


 
    775095132
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708631891-186","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=25","275 000 FCFA
                        Appartement à louer aux mamelles
                        Mamelles
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708631891-187","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=25","30 000 FCFA
                        Peintre décorateur
                        Almadies
                      

                      
                        
                          
						  


 
    782273998
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708631891-188","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=25","200 FCFA
                        CHERCHE UN APPARTEMENT F4
                        VDN
                      

                      
                        
                          
						  


 
    772942220
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708631891-189","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=25","40 000 FCFA
                        Studio en location à la nuitée à Saly
                        Saly
                      

                      
                        
                          
						  


 
    785822727
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708631891-190","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=25","150 FCFA
                        Je cherche un appartement à louer à 150000 Dakar
                        Dakar
                      

                      
                        
                          
						  


 
    776659833
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708631891-191","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=25","130 000 FCFA
                        Je cherche un studio ou appartement 
                        Ouakam
                      

                      
                        
                          
						  


 
    785985515
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708631891-192","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=25","250 000 FCFA
                        Studio Dakar Plateau
                        Plateau
                      

                      
                        
                          
						  


 
    762608766","","",""
"1708631891-193","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=25","190 000 FCFA
                        Appartement à louer  
                        Sicap Foire
                      

                      
                        
                          
						  


 
    Téléphone
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708631891-194","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=25","1 300 000 FCFA
                        APPARTEMENT A VENDRE
                        Almadies
                      

                      
                        
                          
						  


 
    777477108
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708631891-195","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=25","1 300 000 FCFA
                        APPARTEMENT A LOUER
                        Almadies
                      

                      
                        
                          
						  


 
    777477108
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708631891-196","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=25","400 000 FCFA
                        APPARTEMENT ET STUDIO A LOUER AU POINT E
                        Point E
                      

                      
                        
                          
						  


 
    785421818
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708631891-197","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=25","30 000 FCFA
                        Studio meublé à Louer, Cité Keur Gorgui
                        Cité Keur Gorgui
                      

                      
                        
                          
						  


 
    785421818
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708631891-198","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=25","300 000 FCFA
                        Appartements à louer 
                        Almadies
                      

                      
                        
                          
						  


 
    774005141
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708631891-199","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=25","35 000 FCFA
                        Appartement meublé à la cité keur gorgui
                        Dakar
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708631891-200","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=25","400 000 FCFA
                        Bel appartement à ngor almadie
                        Almadies
                      

                      
                        
                          
						  


 
    Téléphone
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708631891-201","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=25","15 000 FCFA
                        loue appart meublee a partir de 15000
                        Liberté 6
                      

                      
                        
                          
						  


 
    774850010
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
